id	message	like_count
#Haddadsim
#Haddadsim
292005268190324_292009471523237	0	#Haddadsim
292005268190324_292008981523286	0	Meu querido presidente #HaddadSim
292005268190324_292008254856692	0	Tamo junto
292005268190324_242670956598640	0	Haddad presidente 😘😘
292005268190324_292008224856695	0	bora haddad
292005268190324_189912955154031	0	13 13
292005268190324_189912688487391	0	#Haddad13.. Nosso presidente
292005268190324_292010461523138	0	Haddad13
292005268190324_292010171523167	0	13 é 13 eu Creio
292005268190324_292008021523382	0	Haddad
292005268190324_2219536298330559	0	Meu presidente
292005268190324_2219536078330581	0	haddad 13
292005268190324_2219536008330588	0	#Haddad13
292005268190324_292010231523161	0	Nosso presidente!
292005268190324_292009648189886	0	Haddad 13 ❤️🤝
292005268190324_292008554856662	0	meu presidente #haddad13
292005268190324_292007914856726	0	Haddad
292005268190324_242672223265180	0	13HADDAD
292005268190324_242672123265190	0	13 sempre
292005268190324_2219536781663844	1	#Haddad13 ❤️
292005268190324_292007034856814	0	#Meu presidente
292005268190324_189912821820711	0	13Haddad
292005268190324_292009424856575	0	meu presidente
292005268190324_292008818189969	0	Na cabeça
292005268190324_292007974856720	0	Vamos 13 aqui no RS
292005268190324_771043663232951	0	Olá meu presidente
292005268190324_242671873265215	0	#HaddadEmanu❤
292005268190324_2219536804997175	1	#caixa2dobolsonaro
292005268190324_2219536568330532	0	HADDAD PRESIDENTE POVO NO PODER.
292005268190324_2219535728330616	0	#Haddad
292005268190324_292010181523166	0	Meu presidente
292005268190324_292007128190138	0	Haddad sim
292005268190324_242677789931290	1	HaddadPresidente13
292005268190324_242670959931973	0	#HADDAD13
292005268190324_2219535758330613	0	#Haddad13
292005268190324_292008124856705	0	Meu presidente Haddad e 13
292005268190324_292008028190048	0	#caixa2dobolsonaro
292005268190324_292006881523496	0	#haddadsim
292005268190324_242672999931769	0	HADDAD ESSE CARA E BOM .
292005268190324_242671659931903	0	Brasil urgente Haddad presidente❤❤
292005268190324_2219536401663882	0	Haddad presidente
292005268190324_189912178487442	0	Meu Presidente é  professor...
292005268190324_242671143265288	0	Urruuuu!13131313
292005268190324_771043603232957	0	#Haddad13
292005268190324_242671953265207	0	#Haddadsim
292005268190324_242671929931876	0	Bom dia
292005268190324_242671846598551	0	Haddad Presidente
292005268190324_242671406598595	0	Haddad Presidente Manu Vice ❤️
292005268190324_2219535714997284	0	13 neles
292005268190324_292010184856499	0	Haddadsim
292005268190324_292007371523447	0	Sergipe e 13 um abraço
292005268190324_292006331523551	1	Somos 13
292005268190324_2388180717863071	6	😂😂😂O PT é o marido que espancou  a  mulher por 14 anos.Quer uma nova chance e promete que vai mudar😍
292005268190324_242671916598544	0	#Haddadsim
292005268190324_189912635154063	0	#Haddadpresidente 13
292005268190324_242671256598610	0	#Caixa2bolsonaro
292005268190324_292007821523402	1	#13 ♥️
292005268190324_292006651523519	0	vcs nunca leem os comentários
292005268190324_242672139931855	0	haddad Presidente
292005268190324_242671826598553	0	#HaddadSim <3
292005268190324_292009554856562	0	Haddad
292005268190324_292009198189931	0	Bom dia #13
