id	message	like_count
338477033387706_1874294325987042	1	Capitão o Brasil está com o Sr, aqui saímos às ruas, vestimos camisetas, levantamos a Bandeira...nunca se viu antes uma união assim...#Bolsonaro17
338477033387706_156592065273672	1	Salmos 17: 7. Faze maravilhosas as tuas beneficências, ó Salvador dos que à tua destra se refugiam daqueles que se levantam contra eles.

Faltam apenas 17 dias para o povo brasileiro se libertar!!!!
338477033387706_1874444572638684	1	Imagine como vai ser a festa da vitória!!! 
Força Capitão!!! 
#BolsonaroMeuPresidente 
#MulheresComBolsonaro
338477033387706_156580431941502	1	Eu fico arrepiado & os meus olhos enchem de lágrimas quando vejo essa legião da direita pró Bolsonaro. Por favor, Jair Messias Bolsonaro, ganhe essa eleição? Perdi afinidades c) amigos & familiares por causa da minha decisão em apoiá-lo, até pq sinto que vc é usado por “DEUS” p) mudar o rumo desse país, mas essas pessoas ñ enxergam dessa maneira, fico triste só de pensar que a esquerda continuará no governo, mas por outro lado, tenho uma fé enorme no senhor. “Toda a realidade é a concretização de um sonho!” 🔰🤞🏽🙏🏽🙌🏽🇧🇷
338477033387706_156595118606700	1	Deve estar sentindo falta, mas breve tu voltas, vamos te levar pra Brasília subir a rampa.
338477033387706_1917328348570872	1	Sou Jair Messias Bolsonaro 17 porque o "O coração do SÁBIO o inclina para a DIREITA, mas o coração do TOLO o inclina para a ESQUERDA" (Eclesiastes 10:2)
338477033387706_338506020051474	1	https://g1.globo.com/politica/eleicoes/2018/noticia/2018/09/19/psb-pede-que-stf-libere-votacao-de-quem-teve-titulo-cancelado-por-nao-fazer-biometria.ghtml
338477033387706_338524803382929	1	🌺 Bom dia! Capitão! Quero ver o senhor com toda essa alegria de novo. O povo vai a loucura. 
🌺 Força Deus continue lhe abençoando em nome de Jesus. 
🌺 Cuidado com essa meia nos pés pra não escorregar.
🌺 Não descansar com a vigilância.
338477033387706_718223481858150	1	Contagem regressiva: só faltam  17 dias para teclar o  17 nas urna,  e correr  para o abraço
338477033387706_338514820050594	1	Quando vejo  estes vídeos, só me mostra que estou votando no que e certo.
#EleSim
338477033387706_253402335517054	1	"Brasil acima de tudo e DEUS acima de Todos."(Jair Bolsonaro).

#Dia 7⃣ é 1⃣7⃣ ✌
#BolsonaroPresidente
338477033387706_333859783846717	1	e dia 24 é aqui na nossa região de Passo Fundo e Carazinho -RS, fiquem atentos e vamos juntos todos, A hora é agora e não depois , precisamos 80 por cento dos votos...ok
338477033387706_338513936717349	1	Todos estão ali, de forma espontânea e DE GRAÇA! Mesmo com a mídia batendo em vc, MITO!!
338477033387706_338520996716643	1	Isso a televisão não mostra!! O povo está fazendo propaganda para o sr., de graça e com amor, o mesmo amor que o sr tem pelo Brasil. Vamos lá capitão, nunca o Brasil precisou tanto da sua coragem, carisma, honestidade e vontade de mudar este país! ❤️🇧🇷️❤️🇧🇷️❤️🇧🇷️
338477033387706_718225908524574	1	Quando é querido por onde passa causa inveja em quem não arrasta nenhum público.
338477033387706_2231020003588884	1	#Bolsonaro.
Que me critiquem.Defendo a família,a moral e bons costumes.
Força Capitão
338477033387706_338507020051374	1	Cuidados dobrados dos oportunistas no novo brasil..denunciarei quem qizer tirar vantages
338477033387706_338493336719409	1	Olha pesquisa que saiu hoje com 8.601 eleitores , olha a diferença, O povo tá de olho???

Bolsonaro✓
17✓
338477033387706_1109045559242593	1	Eu gostaria  de pedir um favor ao nosso honrado Exército  Brasileiro   nós sabemos   que as urnas eletrônicas  podem ser flaldadas   gual  a garantia  que nossos voto  que a escolha  do povo  brasileiro vai ser respeitado  ???  Pois  somos  todos  Bolsonaro
338477033387706_718236801856818	1	Quando  O grande DEUS  toma à frente  é  uma  grande explosão   de  vitória   é desse jeito mesmo   
😁BOLSONARO 17 NO PRIMEIRO TURNO
338477033387706_338496176719125	1	Sem ônibus fazendo coleta de gente, sem mortadela, sem 30,00R$.  Se VC ainda acha que isso não é a vontade do povo de uma nação clamando por mudança, então VC marque uma consulta num psiquiatra porque o seu caso é grave.
338477033387706_564024017343819	1	Que lindo,
Emocionante!!!
Não vejo a hora do Nosso Capitão BOLSONARO17 assumir o seu lugar,com a GRAÇA DE DEUS...
338477033387706_338495180052558	1	Duas semanas sem aparecer e ainda continua firme na liderança,espero a vitória, espero, Se não!!!!!!
338477033387706_338511480050928	1	É no 1° turno! Força Bolsonaro, o Brasil precisa de vc! Fica com Deus! Grande abraço!
338477033387706_1109040655909750	1	Por que a imagem do vídeo não está aparecendo no facebook, somente quando clicamos play, é censura do face?
338477033387706_338497476718995	2	Volta capitão, se recupere precisamos te ouvir! #17 Jair Messias Bolsonaro
338477033387706_338493373386072	1	Estão postando um vídeo dizendo ser de uma enfermeira após ter sido mal tratadas pelo Bolsonaro , sendo q dá pra perceber q não é a voz dele ....o q podemos fazer pra provar q isso e mentira ????
338477033387706_551239505328218	1	Aqui em Ponta Grossa no Paraná foi o ponta pé inicial é isso muito me orgulha. 
Não vejo a hora de votar e comemorar a sua vitória 🇧🇷🇧🇷🇧🇷
338477033387706_507783313037469	0	Henrique Schenato o cara posta um cideo com a musica do dovahkin de fundo, eu amo esse homem
338477033387706_338517670050309	1	Vamos nos tornar uma tabuada. O que, tabuada? Isso mesmo, vamos multiplicar os votos do nosso futuro presidente!!! 

#BOLSONARO10000000000DEVEZES!!!
338477033387706_236814566987317	1	Vamos que vamos !!!Avante Capitão o Brasil te espera! ! Bolsonaro 17 !
338477033387706_338496586719084	1	Futuro senhor presidente  falar em criação de imposto já no início das eleições é dar bom dia pra cavalo. Tenhamos  cautela
338477033387706_143205719967012	1	Vou avisando faltam 17 dias para elegermos Bolsonaro Presidente no Primeiro Turno 😎👊
338477033387706_338490680053008	1	Capitão levanta!!!! Precisamos de você aqui fora juntos somos mais fortes!
338477033387706_1109039819243167	1	Essa musica de fundo é sensacional, som de liberdade, diferente daquele jingle com triangulo e sanfona pra enganar novamente os mais pobres,
338477033387706_338493896719353	1	Deveriamos aproveitar esse clamor para mostrar na midia o que exatamente o povo quer
338477033387706_338527513382658	1	Alkimin atacando sua candidatura de forma sem vergonha na TV tem logo que denunciar no TSE
338477033387706_156529601946585	1	A música de fundo deste vídeo é do jogo: The Elder Scrolls V Skyrim... música " Dragonborn "  top, 👉👉🇧🇷
338477033387706_236813810320726	1	Feliz a nação cujo Deus é o senhor. Bolsonaro 17 o homem que Deus está levantando pra combater a corrupção e a bagunça em que se encontra nossa nação.  
Deus é contigo!!! Não temas!!!
338477033387706_507765493039251	0	Wesley O cara pegou a música do Skyrim pra fazer campanha. HUAHUAHUAHUAHUAHUAHUA
338477033387706_156539175278961	1	Quero ver o que cristãos sem entendimento vão dizer agora?

Disse Jesus Cristo:Quando o valente guarda, armado,a sua casa, em segurança esta tudo quando tem.
Lucas 11.21

O Mestre Jesus comparava coisa naturais para explicar as espirituais,olha só Ele cita que um homem armado defende e traz segurança para sua casa!              
            Família o bem mais precioso!
338477033387706_333876673845028	0	Niki Neet OLHA A MÚSICA Q O BOLSONARO TA USANDO KKK, TEMA DE SKYRIM VEI
338477033387706_236815096987264	1	Faltam poucos dias,presidente.O Brasil ama o senhor. Vamos direto elege-lo no 1º turno se Deus quiser.
338477033387706_1917358198567887	1	Nicolas Pedro João botaram a música do Skyrim DAHUSDBHUASHBU eu ri alto
338477033387706_718240238523141	1	Meu presidente.o senhor terá oito anos de mandato para nos transformar numa nação capitalista de primeiro mundo igual aos americanos.não vai ser fácil! Mas contamos com o seu trabalho bem sua honestidade.melhoras um abraço.
338477033387706_338515903383819	1	http://terracoeconomico.com.br/passado-1-ano-da-famosa-carta-a-superintendente-do-santander-estava-errada
338477033387706_718229861857512	1	Força Capitão!!!
Estamos orando por ti! O Senhor vai recuperar logo, e pode vir o que for, mas o Senhor dos Exércitos está contigo, tu serás o Presidente do Brasil! 🇧🇷 
“Feliz é a nação, cujo Deus é o Senhor!”
Dourados/MS
338477033387706_2230152990550666	0	Vai subir a rampa nos braços do povo, e isso vai faze-los entender quem guarda a identidade nacional...
338477033387706_156542475278631	0	Interessante notar que alguns comentaristas políticos da Globo torcem o nariz para Bolsonaro e deixam transparecer seu constrangimento pelo crescimento da campanha do candidato. Conseguem apenas transformá-lo em Davi contra Golias, gerando um movimento contrário na tentativa de atrair votos para os outros candidatos.
338477033387706_241097620090099	0	Confesso que chorei agora, de tanta emoção. Como chorei com o seu vídeo de hoje pela manhã, já bem recuperado. Força Capitão, estamos aqui fazendo a sua campanha!!! #MulheresComBolsonaro!!!
338477033387706_338510310051045	0	Hoje é dia de debate dos candidatos com a CNBB,vamos estar vigilantes.
338477033387706_236813843654056	0	Pessoal agora na reta final, temos que intensifica a campanha, vamos inche o facebook, Bolsonaro presidente isso e estratégia
338477033387706_1109050035908812	0	MUDA DE VERDADE BRASIL! #Bolsonaro17 #EleSim O sol esta raiando no horizonte..Brasil patriota, verde amarelo, a alvorada de um novo dia 8/10/18...<3
338477033387706_547777795677896	0	Não adianta DISCUTIR, nem tentar nos CONFUNDIR, pois nada nos fará DESISTIR;
Ele vem por nós INTERVIR e isto vai CONSEGUIR, só falta ASSUMIR.
Ele é o.  Mito, o  Mártir é o   JAIR;
E é isto que nos faz SORRIR, 
Então vamos lá pra CONCLUIR, pois fraudarem URNAS, não iremos PERMITIR;
Por que temos um Deus que por nós irá IMPEDIR, e com força, fé, garra e coragem, iremos todos PROGREDIR.
    Autora:     (Cristina Porto Alegre)
338477033387706_236815753653865	0	Bom dia PRESIDENTE JAIR BOLSONARO  o Brasil já escolheu e vai ser no primeiro turno, Rumo vitória
338477033387706_1874465962636545	0	Parabéns Jair Bolsonaro presidente do Brasil no primeiro turno Rio de Janeiro
338477033387706_718305128516652	0	Sim vamos todos juntos numa só fé, crendo que Deus vai transformar isso tudo em benção. A vitória é garantida por Deus. Deus é Fiel. Deus te abençoe sempre e muito #Jair #Bolsonaro.😍😍😍😍
338477033387706_255936361729634	0	Emocionante!
Carisma! 💚
Ser radical nos valores não é violência. É excesso de zelo. 
O povo sabe distinguir! 😎
338477033387706_1109047229242426	0	Bolsonaro que sua fala seja clara pq está difícil a esquerda entender o que sua equipe fala kkkkk tem preguiça de pesquisar o contexto e o significado das palavras ou não querem. Tbm tem isso.
338477033387706_156519401947605	0	Estamos fazendo a sua  campanha..Restabelece a sua saúde e venha ser o nosso presidente em 2019. #BOLSONARO17
338477033387706_136150590674293	0	Esta ninguém tira, ninguém te rouba ! Jair Messias Bolsonaro vai ser presidente ! Tamos contigo, capitão ! Somos 1️⃣️7️⃣️
338477033387706_1109041032576379	0	O Brasil que eu quero é que quando a pessoa apertasse 13 na urna eletrônica, essa pessoa fosse teletransportada pra Venezuela 😌
338477033387706_166884510891048	0	Capitão o dr está ausente das ruas ,por conta de um ato covarde.Nao se preocupe.De coração estamos todos presentes na campanha é a vitória é certa
338477033387706_165658601016119	0	Saudade de ver ele em meio ao povão.. Embora eu não aconselharia retornar tão à vontade. Colete a prova de bala, no mínimo..
338477033387706_165670951014884	0	É muita emoção, Fenômeno Bolsonaro, vai ser no primeiro turno😎🇧🇷️
338477033387706_156530091946536	0	Já tá chegando o grande dia da Vitória da nação brasileira  tamos juntos Bolsonaro .
338477033387706_333883153844380	0	Lindo de ver! Como estávamos precisando deste clamor. Trabalhe para seu povo meu presidente Jair Messias Bolsonaro. 
#BolsonaroSim17
338477033387706_151609222440529	0	🇧🇷️ Força capitão, falta pouco! 1️⃣️7️⃣️✅😎
"Brasil acima de tudo, Deus acima de todos".
#Bolsonaro17 
#BolsonaroPresidente
