post_id	date	message	num_likes	num_angry	num_shares
904277726319518_2242256452521632	2019-04-01T11:42:41+0000	"maia estava certo sobre o \"recorta e cola\" de moro: provas obtidas indicam que projeto foi discutido por apenas 23 dias no ministerio da justica, sem amparo em evidencias cientificas nem debate com especialistas em seguranca publica."	3447	474	959
904277726319518_2242123282534949	2019-04-01T09:35:51+0000	"artigo na folha sobre o golpe de 1964, pela unidade progressista:   fernando haddad, flavio dino, guilherme boulos, ricardo coutinho e sonia guajajara"	2999	5	315
904277726319518_2241656402581637	2019-04-01T01:09:32+0000	""	3513	2	717
904277726319518_2241338135946797	2019-03-31T20:03:17+0000	"bolsonaro rasga constituicao de 1988 e divulga video pro-golpe. um verdadeiro crime contra a democracia que trai juramento presidencial de manter, defender e cumprir nossa lei maior."	19709	10709	10520
904277726319518_2237689116311699	2019-03-29T13:02:40+0000	"tres viagens, tres micos  felizmente, bolsonaro descumprira promessa de mudar embaixada para jerusalem. os recuos e vexames na politica externa vao mostrando seu verdadeiro tamanho como ator global."	4496	28	921
904277726319518_2234534269960517	2019-03-27T12:10:40+0000	"bolsonaro desmantela a educacao: presidente do inep e exonerado; e a quarta demissao no 1o escalao do mec."	2394	183	864
904277726319518_2233161736764437	2019-03-26T15:04:00+0000	"nota a imprensa brasilia, 26 de marco de 2019   reunidos nesta manha em brasilia, realizamos um debate sobre o atual momento nacional, especialmente considerando o rapido e profundo desgaste do governo bolsonaro. destacamos alguns pontos para reflexao de toda a sociedade:   1. estamos atentos e mobilizados para evitar agudos retrocessos sociais, trazidos por esse projeto de reforma da previdencia, centrado no regime de capitalizacao e no corte de direitos dos mais pobres.   2. do mesmo modo, convidamos para a defesa da soberania nacional. consideramos que por tras do suposto discurso patriotico do atual governo ha, na pratica, atitudes marcadamente antinacionais, como vimos na recente visita presidencial aos estados unidos.   3. em face da absurda decisao do governo bolsonaro de \"comemorar\" o golpe militar de 1964, no proximo dia 31 de marco, manifestamos nossa solidariedade aos torturados e as familias dos desaparecidos. sublinhamos a centralidade da questao democratica, que se manifesta na defesa do estado de direito, das garantias fundamentais e no repudio a atos de violencia contra populacoes pobres e exploradas, a exemplo das periferias, dos negros e dos indios. nao aceitamos a criminalizacao dos movimentos sociais, uma vez que eles sao essenciais para uma vivencia autenticamente democratica.   nesse contexto, e urgente assegurar ao ex-presidente lula seus direitos previstos em lei e tratamento isonomico, nao se justificando a manutencao de sua prisao sem condenacao transitada em julgado.   por fim, essa reuniao expressa o desejo de ampla unidade do campo democratico para resistir aos retrocessos e oferecer propostas progressistas para o brasil.   fernando haddad ex-candidato a presidente da republica   guilherme boulos ex-candidato a presidente da republica   flavio dino governador do maranhao   sonia guajajajra ex-candidata a vice-presidente da republica  ricardo coutinho ex-governador da paraiba"	9423	22	1215
904277726319518_2233030446777566	2019-03-26T13:21:49+0000	"com flavio dino, ricardo coutinho, guilherme boulos e sonia guajajara, discutindo a unidade do campo progressista, contra o projeto antinacional, antipopular e antidemocratico do atual desgoverno.  foto: magno romero"	8103	35	714
904277726319518_2231548160259128	2019-03-25T13:42:20+0000	"ele avisou que veio para desconstruir."	8218	3313	4412
904277726319518_2231284993618778	2019-03-25T10:25:13+0000	"perguntas: quem tem um guru desequilibrado e o que? e seus funcionarios?"	5325	35	1755
904277726319518_2228576280556316	2019-03-23T14:37:19+0000	"ei, minion, enquanto voce esta aqui no meu face defendendo uma farsa, seu idolo ja aumentou a gasolina em 21,47%,  e o diesel em 18,48%, em apenas tres meses!!! da um pulo no posto ipiranga."	36842	820	19963
904277726319518_2228383523908925	2019-03-23T12:32:22+0000	"educacao: crise e humilhacao   o presidente nao tem pulso para demitir e o ministro nao tem vergonha na cara para demitir-se. \"velez fica no cargo, mas nao pode nomear mais ninguem\""	9298	549	6093
904277726319518_2225503914196886	2019-03-21T13:46:46+0000	"olha a relacao de causalidade que este genio descobriu. inacreditavel o despreparo em simplesmente tudo."	9889	7108	10457
904277726319518_2225443614202916	2019-03-21T12:54:10+0000	"um problema das fake news e que elas se transformam muito rapidamente em bad news: mais da metade dos lgbt diz ter sofrido violencia desde as eleicoes"	2778	135	682
904277726319518_2224100701003874	2019-03-20T14:21:11+0000	"apesar de serem os principais responsaveis pelo deficit da previdencia, reforma para militares preve gerar uma economia liquida de apenas 1% dos r$ 1 tri previstos em 10 anos. quem vai pagar a conta e o povao mesmo!"	3297	741	1418
904277726319518_2224017637678847	2019-03-20T13:26:15+0000	"conforme antecipei, comeca o desmonte das universidades federais: \"bolsonaro corta 13,7 mil cargos em universidades publicas\"."	5455	2755	6859
904277726319518_2223766134370664	2019-03-20T10:14:59+0000	"bolsonaro adota politica externa do toma-la."	2937	211	1103
904277726319518_325752998294736	2019-03-20T00:35:12+0000	"a farsa da lava jato  os abusos da operacao que tentou se apropriar de r$ 2,5 bilhoes de recursos publicos para fazer propaganda de um projeto de poder de extrema-direita.  esse foi o preco do acordo dos procuradores de curitiba e do ex-juiz sergio moro com os estados unidos para prender lula e impedi-lo de disputar as eleicoes de 2018, tirando o direito do povo brasileiro de reconduzi-lo a presidencia da republica.  \"a farsa da lava jato\", reportagem especial do jornalista e deputado paulo pimenta (pt-rs), lider do pt na camara, desmonta o quebra-cabeca do esquema criminoso montado pela \"republica de curitiba\" - com apoio de um consorcio golpista formado por varios atores politicos - para enriquecer um punhado de pessoas e colocar a petrobras, a empresa mais avancada do planeta na exploracao de petroleo em aguas profundas, sob controle dos estados unidos.  assista. comente. compartilhe.  #afarsadalavajato"	5547	105	5184
904277726319518_2222917634455514	2019-03-19T19:17:02+0000	"nos nao vamos esquecer o lula, porque nao esqueceremos nunca de lutar contra a injustica. a liberdade de lula se confunde com a liberdade deste pais."	11177	25	3838
904277726319518_2222810357799575	2019-03-19T17:22:02+0000	"sigilo quebrado: bolsonaro encontrou-se com torturadora da cia."	4443	2203	3663
904277726319518_2222452741168670	2019-03-19T12:29:59+0000	"bolsonaro diz que maioria de imigrantes nao tem boas intencoes, no caso, trabalhar e criar os filhos. para alguem que se aposentou aos 33 anos, a frase faz sentido."	16384	5703	7182
904277726319518_2220989421315002	2019-03-18T11:37:15+0000	"o que o governo bolsonaro entende por fim dos privilegios: \"pobre que trabalha desde cedo contribuira 11 anos a mais para se aposentar\"."	5654	1381	2791
904277726319518_2220158778064733	2019-03-17T20:34:52+0000	"entrevista ao estadao."	23512	13	4586
904277726319518_2218717868208824	2019-03-16T20:54:55+0000	""	1837	9	211
904277726319518_2218137751600169	2019-03-16T12:14:09+0000	"o desnorteio chega a area economica do governo."	4294	82	679
904277726319518_2215937845153493	2019-03-15T00:52:11+0000	"paraninfo da eca-usp. so emocao e um minuto de silencio pela memoria de marielle franco e tantas outras perdas.   foto: ricardo stuckert"	11743	9	1812
904277726319518_2215553495191928	2019-03-14T18:25:19+0000	"materia da revista epoca de 2018: assaltante que levou arma e moto de bolsonaro (1995) foi preso. apareceu morto (enforcado) na cela, pendurado por corda. mulher e sogra do morto contestaram inquerito sobre suposto suicidio. um mes depois, foram mortas a tiros."	27725	5118	23802
904277726319518_2215004191913525	2019-03-14T10:33:21+0000	"para mudar sua pessima imagem no exterior bolsonaro fala em trocar embaixadores. nao seria o caso de mudar o seu interior primeiro?"	12324	161	2516
904277726319518_2214357178644893	2019-03-13T18:32:29+0000	"que tristeza! minha solidariedade a comunidade da escola em suzano. que um dia tenhamos paz!"	6016	4	164
904277726319518_2213964058684205	2019-03-13T11:19:01+0000	"inseguranca depois de cortar verbas de manutencao de viadutos, gestao doria-covas reduziu em 21% efetivo da defesa civil da cidade de sp."	1520	293	417
904277726319518_2213444982069446	2019-03-13T00:28:13+0000	"caiu o unico da equipe do mec que somava dois mais dois com desenvoltura:"	3441	110	533
904277726319518_2212792532134691	2019-03-12T14:03:42+0000	"as pessoas se perguntam como um ex-pm pode morar num condominio de luxo no rj. eu ainda me pergunto como um ex-deputado pode morar nesse mesmo condominio. qual o segredo do sucesso?"	20676	1866	9339
904277726319518_2212753995471878	2019-03-12T13:36:22+0000	""	14508	125	5838
904277726319518_2212653822148562	2019-03-12T12:09:45+0000	"apos prisoes do caso marielle, freixo diz que caso nao esta resolvido: 'a mando de quem?'"	29819	148	7589
904277726319518_2211531405594137	2019-03-11T15:25:29+0000	"a pec da desvinculacao  com ajuda, bolsonaro talvez compreenda este grafico. a curva amarela representa o investimento publico em educacao como proporcao do pib no brasil. a curva azul, no ambito da ocde.  como se ve, nosso atraso educacional se deve, pelo menos em parte, ao subinvestimento na area, por decadas!  durante o regime militar, por exemplo, o brasil investia cerca de 50% daquilo que os paises ricos investiam, como proporcao do pib.  somente no governo lula, a quem servi como ministro, superamos pela primeira vez a media da ocde, ou seja, muito recentemente depois de decadas de atraso.  pois bem, bolsonaro quer desvincular do orcamento os investimentos em educacao e apresentara uma proposta de emenda constitucional nesse sentido. acreditem, o mesmo governo que pretende acabar com a previdencia social publica prepara o bote na educacao publica. lamentavel!!!"	2155	223	848
904277726319518_2211419375605340	2019-03-11T13:47:16+0000	"obsessao por farinata: governo doria muda merenda, e aluno chega a ter almoco de arroz com farofa."	5154	3792	3131
904277726319518_2211352715612006	2019-03-11T12:56:12+0000	"alguem sabe se o vila esta comentando a agenda do covas? parece que so agora ele se pronunciou e dizem que covas, nestes pouco mais de 2 anos, se ausentou por 108 dias! confere? sei la, to meio chateado... mais com o vila do que com o covas."	6789	16	489
904277726319518_2211211125626165	2019-03-11T11:37:09+0000	"para desviar foco do laranjal e das milicias, bolsonaro usa declaracao falsa para atacar imprensa."	12590	2634	4543
904277726319518_2210634095683868	2019-03-10T22:44:53+0000	"camisa de forca: militares querem isolar ministro velez rodriguez, segundo olavetes."	3058	22	575
904277726319518_2210472255700052	2019-03-10T19:31:57+0000	"nada bom de 2010 para ca, brasil caiu da 19a posicao para a 68a, no ranking de paises seguros para lgbts. na nossa gestao em sp, a cidade chegou a ganhar o selo da rainbowcitiesnetwork, unico caso na america latina.  nao por coincidencia, a intolerancia aos lgbts foi incorporada as disputas eleitorais a partir da campanha de 2012."	2267	286	497
904277726319518_2210342519046359	2019-03-10T17:13:31+0000	"boa noticia: sp tera aluguel de bicicletas eletricas. o plano municipal de mobilidade, premiado internacionalmente, precisa ser retomado. pedestres e usuarios de onibus tem sido duramente prejudicados pela gestao doria/covas, com cortes no passe-livre e bilhete unico e subinvestimento em calcadas e corredores."	5580	5	378
904277726319518_2209128232501121	2019-03-09T18:59:01+0000	"\"democracia quem garante e o povo, que e de onde emana todo o poder segundo nossa constituicao\", disse lula em recado transmitido por haddad apos visita ao ex-presidente na tarde de hoje.  #lulalivre foto: ricardo stuckert"	12650	21	3246
904277726319518_2207652529315358	2019-03-08T16:59:18+0000	"agora vai!"	2271	11	208
904277726319518_2207427489337862	2019-03-08T13:44:20+0000	"obrigado por tudo! feliz dia das mulheres!"	8296	1	938
904277726319518_2206676276079650	2019-03-08T00:13:30+0000	"orgulho: brasileira do ciencia sem fronteiras tem tese de doutorado considerada a mais importante do mundo para a biologia.   thais tem apenas 29 anos e fez seu doutorado em londres, gracas ao programa ciencias sem fronteiras e acaba de se tornar a primeira latino-americana a ser premiada pela linnean society da inglaterra desde que a premiacao comecou a existir, em 1888. a jovem e graduada em ciencias biologicas e possui mestrado em botanica pela unb."	55886	7	28085
904277726319518_2206115756135702	2019-03-07T15:51:11+0000	"num longo discurso de quatro minutos, bolsonaro diz a militares que democracia so existe se as forcas armadas quiserem. infelizmente, o presidente nao atendeu a imprensa para explicar o raciocinio."	11083	4298	6024
904277726319518_2206048062809138	2019-03-07T14:45:48+0000	"mercado comprou laranja por cereja."	16936	145	6850
904277726319518_2205967069483904	2019-03-07T13:40:03+0000	"disse tres meses atras e repito:  \"no brasil esta sendo gestado o que eu chamo de neoliberalismo regressivo, decorrente da crise economica. e uma onda diferente da dos anos 1990. ela chega a ser obscurantista em determinados momentos, contra as artes, a escola laica, os direitos civis.  e um complemento necessario para manter a agenda economica do bolsonaro, que e a agenda temer radicalizada. essa agenda nao passa no teste da desigualdade. tem baixa capacidade de sustentacao. mas, acoplada a agenda cultural regressiva, pode ter uma vida mais longa\"."	11131	67	2933
904277726319518_2205746459505965	2019-03-07T11:30:00+0000	"a reportagem da deutsche welle que irritou o ministro do meio ambiente de bolsonaro, aquele que tem mestrado biblico em direito publico por yale."	6884	90	2194
904277726319518_2205714212842523	2019-03-07T10:29:34+0000	"retorica anti-china de bolsonaro trava uso de fundo bilionario no brasil e prejudica investimentos em infraestrutura"	5444	298	2299
904277726319518_2205095096237768	2019-03-06T22:17:51+0000	"marielle presente!"	10283	10	1840
904277726319518_2204959519584659	2019-03-06T21:05:00+0000	"bolsonaro foi alvo do the guardian. o texto destaca que \"o presidente de extrema-direita provocou indignacao, nojo e ridicularizacao depois de twitar um video pornografico na tentativa de revidar as criticas ao seu governo durante o carnaval deste ano\"."	31575	759	12388
